,day1_aBb_1.counts.txt,day1_aBb_2.counts.txt,day1_aBb_3.counts.txt,day1_aBb_4.counts.txt,day2_aBb_1.counts.txt,day2_aBb_2.counts.txt,day2_aBb_3.counts.txt,day2_aBb_4.counts.txt,day3_aBb_1.counts.txt,day3_aBb_2.counts.txt,day3_aBb_3.counts.txt,day3_aBb_4.counts.txt,day4_aBb_1.counts.txt,day4_aBb_2.counts.txt,day4_aBb_3.counts.txt,day4_aBb_4.counts.txt
BB_0296,1477.39090408417,1655.41161586374,1296.22343224291,1368.86484346169,1078.34848033438,1143.32778647745,925.293625808731,881.96037800425,1072.97405570986,1134.52789823987,939.983426463253,967.715907476418,633.3086878623,753.818102257369,758.091073179689,665.468225670577
BB_0297,2157.81775812803,2536.18432405436,2328.6256882453,2452.50838933114,1654.18656883294,1995.25185349695,1708.95202200238,1595.37858953125,1775.04349956939,1882.17362110873,1732.51847230482,1796.18369767388,1393.85747739556,1572.09570969589,1387.73945992746,1303.89445630507
BB_0298,1328.52403435966,1364.5774352249,1383.71514885328,1256.35540427306,1095.60205601973,1061.42272575026,1072.01754630819,1169.98277893627,1243.70792465683,1183.50032550202,1007.00541765493,1166.64178930349,983.218967457452,1058.21021005726,830.68911333686,851.234974179324
BB_0299,10409.4030875549,9963.25309186934,10582.4596306269,10893.677103194,9271.64023391503,10863.2855033874,8850.92967822174,8652.21601196577,7780.16578666982,8757.90240871495,8152.10819528083,8332.65414406236,7222.32168007349,7230.20783115262,7337.98652050175,6851.03065544603
BB_0300,12701.0506578595,12481.0592686479,13495.2607805476,14090.3268710184,11497.3514973252,13518.7924382565,12192.5033589609,12043.2613135201,9452.1802273919,11075.9306324568,10384.4990185569,10610.9405671054,10147.3981082594,10241.8991565609,10811.523518791,9776.2690750015
BB_0301,1474.38349257459,1367.79361099816,1487.35918237634,1665.92923991588,1127.95251042977,1191.80221017313,1137.32241265766,1002.01781165928,1176.00311455717,969.654059790621,1006.44690106166,1198.23589994662,1007.79944164389,1174.59542774545,1150.39971325979,1018.18990005427
BB_0302,800.7233144273,869.286366143269,829.152268184455,974.094881396313,615.736982270933,758.87546061515,781.962165898855,735.928980337316,790.380065728659,773.764350742011,730.539703989266,588.586579758934,514.744047668901,589.088255683312,526.33579113949,446.780787552684
BB_0303,945.83091976483,960.258195158262,1024.32609754606,1014.55880250801,909.047768921886,941.072432436849,1048.27032218111,930.445110826473,788.90822203084,1070.86374279907,866.259236152409,780.491548109759,698.374648944043,598.04096473625,615.687225179085,656.062314353678
BB_0304,1054.84958698733,1158.74218573643,1036.44033523057,1139.89826546377,866.992178188845,1002.91911094513,915.116244039983,914.86073241933,933.148904417076,1031.68580098935,871.285885491785,828.467790197465,631.862777616039,667.872095349165,720.395936944235,553.773028782406
BB_0305,43.6074668889985,79.4854869676456,75.3774789258595,35.5292965858838,19.4102726460189,39.5595871539469,37.3170664854117,53.1023264243396,25.0213428629184,63.6641554407983,54.7346261398685,45.6359375956231,18.7968332013925,28.6486689694012,25.1300908236361,24.6905172068589
BB_0306,910.493834527193,1011.71700753038,891.069483016411,922.774786327815,734.355315107715,800.66375690453,620.820287893668,681.095056312182,682.935475787892,780.294007710298,789.742462875246,767.619873403301,653.551431309954,641.013968190351,523.543558825752,572.584851416203
BB_0307,782.678845369784,787.04415708426,772.61915899006,769.801426027482,657.792573003974,672.512981617097,683.580808800951,608.945156279112,679.991788392254,525.637385947104,585.883906333899,587.416427512892,553.783624317947,612.36529922095,559.842578904338,629.020319317595
BB_0308,160.14466288546,164.943871799912,176.329459630136,140.143336533208,124.010075238454,149.880689357911,188.28156272185,177.20015448122,101.557215149493,143.652453302314,201.624490168291,117.015224604162,157.604216842445,159.358221142294,143.799964157473,181.063792850298
BB_0309,302.9967095908,261.429144997632,249.014885737215,199.358830843014,279.292256406605,243.486473046124,275.637422903609,260.316839319317,214.889179881535,205.684194501041,250.77395037552,237.540905946448,209.656985707839,324.088067716351,221.982468942119,329.206896091451
BB_0311,471.411754127622,440.156627254361,438.804609461254,345.423716807203,587.699921782239,533.218660652495,580.958875966069,495.814113027258,504.842388351825,525.637385947104,585.325389740635,459.869832694356,608.728213675864,666.081553538577,685.493033022518,500.864777624851
BB_0312,738.319525603389,768.666009808504,706.663864929933,608.932666485841,863.757132747842,778.933842834052,777.721590161876,737.660577938109,547.525855588568,652.965696828701,703.172390919332,604.968711203516,874.77569898788,820.068149249109,1073.61332463201,832.423151545527
BB_0313,751.852877396526,824.71935899956,864.148954828604,750.062927924213,958.651799017267,997.347338106548,839.633995921764,903.316748414039,908.127561554158,731.321580448145,740.034486074753,855.381291856422,942.733480562145,1008.0750393608,1322.12200055463,987.620688274354
BB_0314,338.333794828437,209.510878943621,216.710251911846,295.090546643868,237.236665673564,189.997453795717,288.359150114545,339.970328955827,229.607616859722,253.024207521122,289.870111903998,234.030449208323,276.168857035843,418.986783677492,298.768857569896,358.60036895676
BB_0315,122.552019015634,112.106698382113,176.329459630136,99.6794154215072,157.43887812882,127.593598003575,133.154078141128,119.480234454764,141.296994990598,122.431068155381,122.315133924808,187.224359366659,112.780999208355,184.42580649052,152.176661098685,124.628324948907
BB_0316,183.452102084752,242.591544039982,193.82780295221,200.345755748178,128.323469159792,191.668985647292,241.71281700778,184.126544884395,278.17845888774,217.111094195543,244.630267849617,286.687300280196,172.063319305054,229.189351755209,208.021307373432,199.875615484096
BB_0317,440.585786154364,540.776983589127,441.496662280034,540.834848029564,340.758119785665,512.603101149734,476.640712836395,480.229734620115,724.147099326816,496.253929589813,765.167732771632,748.897437466635,399.071227968025,526.419292312747,435.588240943026,399.751230968191
BB_0318,2728.47409207199,2941.88192516668,2953.18194220243,3090.06187806672,2488.82829261176,2666.09330326248,2838.64139833348,2847.32365490508,3984.28088999531,2939.97804997123,3450.51551318477,3956.28474386671,2531.78884120294,3120.91437585414,2387.35862824543,2787.67696654583
BB_0319,2136.76587756093,2142.43251867128,2215.55946985651,2381.44979615938,1854.75938617514,2134.54617446156,2374.72241270802,2394.79948189766,2790.61565106432,2440.45929189727,2633.96425383286,3316.21146528194,2233.93133047318,2913.21152582598,2342.68291122563,2543.12327230646
BB_0321,98.4927269389449,100.160902652871,103.644033523057,111.522514283468,79.7977875447444,85.2481244303362,134.85030843592,96.9694656444463,132.465932803686,115.901411187094,97.1818872279298,127.546594818536,125.794191424703,87.7365487187911,100.520363294544,162.251970216501
BB_0322,2995.38186354776,2865.15316029039,2885.88062173291,2853.1999008275,2228.94630885117,3124.65020787794,3698.63015779274,3527.26431281673,3308.70463269651,2856.72492362557,3368.97209056824,4109.57468809816,2200.67539480918,3144.19141939178,2829.9274499728,2996.95849334682
BB_0323,11171.0300523576,10665.2983178032,10450.5490425067,10941.0494986419,15543.3149955398,16096.8517306694,16714.6533248749,15684.8110679892,12587.2073037458,15014.946198576,13709.9068148505,13881.5160947917,20965.6985707839,19765.7910470762,22536.1070041741,20026.3609325918
BB_0324,430.81169874821,410.292137931258,297.471836475267,380.953013393087,476.630028307798,383.895148578442,441.867991793171,464.068157012707,476.877358093269,391.779418097221,346.280287823658,372.108414241234,328.221625901238,436.892201783368,354.613503844643,473.822782588768
BB_0325,2009.70274128091,2065.703753795,1988.08100666955,1964.96748618041,1943.18396156256,2022.55354040602,1948.12049356797,1858.58142485189,1752.96584410211,1968.69157593853,1927.44076335394,1948.30348965929,1711.95773157298,1720.71067997466,1689.30054981109,1682.48238681024
BB_0326,11782.286441681,11859.8778907274,12252.8784046803,12348.4044134049,9645.82715659106,10589.7114570129,10212.1544897919,9934.75263495363,10285.2437603573,10124.233129329,10133.1665515881,10827.4187326231,8353.02349264956,9803.21641296697,8467.4444914085,9255.41673582823
BB_0327,10294.3695973132,9762.01237919981,9839.45305264345,10138.679550744,8466.11391910525,10028.6339321675,9514.1557234852,9375.44660989727,8744.22340874109,9730.82129698972,9045.73474450317,9314.41187849127,7870.0894703984,8927.64146758964,8647.54347564456,9718.65786818549
BB_0328,15448.3210718664,13207.4555397222,15683.8997222163,16470.7897422726,15798.8835853791,16760.4498757447,17889.2928040179,16849.0218549228,16715.7288761273,19192.2942440376,19137.0125515965,21228.902047687,24284.0625859528,24714.8486115403,24088.5881706121,26866.8099378063
BB_0329,7377.18043301472,7950.84596517403,8816.47298150679,9771.5434860232,8606.29922154872,9011.22821184201,10223.179986708,9756.39808207188,10766.536649544,9164.37355499082,10640.8581348651,11660.5671318047,12483.9890662171,12372.6439111601,12774.4628353484,12294.7018301011
BB_0330,9756.79478997472,8308.30092968749,7518.90352285449,7886.51691716103,12079.6596767058,13546.6513024494,9945.84633350962,9462.02648993695,8898.76699701206,10161.7786568967,9236.74741939945,8819.43747841567,11639.5774824007,12336.8330749484,10769.6400340849,13597.4205474916
BB_0331,3.00741150958611,0.459453681893905,0,0,0,0,0,0,0,0,0.558516593263965,0,0,0,0,0
BB_0332,4394.5800683827,4453.94399227952,4591.29608243048,4685.919449716,4411.52363304796,4975.03596757171,4408.50253616296,4121.20228988897,3829.73730172434,4206.73150181891,3944.24418163012,3996.06992023212,3684.17930747292,4123.61778978318,3847.69612833006,4618.30245659722
BB_0333,5073.50321667176,5319.09527528574,5623.69833843288,5630.40658395741,4843.94137366205,5537.22784698485,4858.85167943008,4657.99754613501,4464.10193548421,4414.04811056202,4852.39216227733,4989.52917712146,3325.59356640021,4159.42862599493,3902.14465844794,4063.3536889002
BB_0334,3650.99757263753,3563.98221045102,3558.89382642808,3580.56355593295,3366.60395560395,3729.74473814817,3380.58697751934,3223.65753347758,3188.01344947537,2959.56702087609,3408.06825209671,3355.99664164736,2218.02631776431,3004.52915816595,2580.02265789331,2909.95381366551
BB_0335,2750.27782551649,2561.45427655852,2386.50482384909,2290.65270488434,2236.49474821351,3027.70136048658,2375.57052785541,2395.95388029819,2288.71695010813,2282.11511041631,2361.96667291331,2439.76743299677,1921.61471728081,2128.95421278863,1877.77623098837,2102.22117932684
BB_0336,1775.8764964106,1548.81836166436,1821.17373190514,2123.86239591172,1585.17226609154,1623.6146051634,1949.81672386276,1701.00604317966,1972.2705550771,1540.99904451573,1643.15581738258,1998.62003623908,1499.40892537261,1563.14300064295,1539.91612102615,1574.31440666591
BB_0337,14492.7160646954,13583.7481051933,11524.6781172002,12379.9860103702,15475.3790412787,16746.5204436483,11977.0821115224,12345.1364952584,8942.92230794662,11968.8612228701,9567.38924261171,9390.47177448398,10946.9864744417,9092.3713141637,10459.7022472601,9536.41833642058
BB_0338,3458.52323602402,3761.5472936654,3731.18520683005,4227.98629372017,3670.69822705824,3600.47960829302,3724.07361221461,3762.76158652468,2709.66424768429,3470.51267864455,2872.45083915657,3304.50994282153,2987.25056877514,2895.30610772011,3452.59525593623,2714.78115383986
BB_0339,3778.81256179494,3945.78822010486,3813.29281780286,4365.16885553789,3290.04121350021,3650.06838655642,3208.41960259801,3573.4402488379,3024.63879901749,3498.26372075977,2671.38486558154,2696.03077487989,2657.58303262764,2684.02217407077,3218.04774158229,2667.75159725537
BB_0340,878.916013676539,1025.5006179872,899.145641472753,1055.02272361972,800.134572408113,716.529987041911,834.545305037389,792.494501963243,1012.62846409929,832.531263456594,769.635865517743,802.72444078455,475.704471019856,562.230128524498,533.316371923833,491.458866307952
BB_0341,4578.03217046745,5560.76791196194,4723.20667055073,5795.22304311971,4074.0005587033,4808.99713698191,4175.27087062913,3941.11613940642,4709.89983301994,4325.89774149014,4414.51515315838,4241.80189190086,3431.14501437726,3595.40795565985,3405.12730660269,2832.35504530109
BB_0342,3045.75600633333,3691.71033401753,3486.208400321,3438.44636958942,2940.65630587186,3122.97867602637,2876.80657996629,2848.47805330561,3267.49300915759,3026.49600480103,2893.11595310734,3085.69147281174,2479.73607233755,2623.1437525108,2680.54302118785,2169.23829745974
BB_0343,14.285204670534,28.4861282774221,17.4983433220745,24.673122629086,0,20.0583822189026,29.6840301588502,22.5107688103179,20.6058117694622,26.118627873148,18.4310475777108,18.7224359366659,8.67546147756575,8.95270905293787,22.3378585098988,29.3934728653082
BB_0344,2406.68106054628,2580.29187751617,2398.6190615336,2758.45510993181,2093.07440032904,2411.46328453918,2538.40863615539,2424.81384031142,3213.03479233829,2884.47596574079,3034.42065120312,3876.71439113588,2696.62260927669,2852.333104266,2599.56828408947,2680.6847253161
BB_0345,2687.87403669258,2401.56439525944,2409.38727280872,2581.79555190755,2311.97914183692,2569.70163315497,2888.68019202983,2771.71055967042,3105.59020239752,2899.16769391943,2924.95139892338,3558.43298021256,2722.64899370939,3015.27240902947,2850.86919232583,3022.82474946829
BB_0346,3396.87130007751,3192.74363548075,3117.39716414805,3820.38630788767,3047.41280542497,3900.24098700885,3801.25209062762,3665.79212088023,3639.86946470572,3669.6672161773,3723.63012729085,4424.34564228336,3225.8257594082,3695.67829705275,3343.69819570047,3635.38472398131
BB_0347,178.189131942977,226.051211491801,199.211908589772,278.31282325609,266.352074642593,211.170190582336,263.763810840069,262.625636120375,264.931865607372,238.332479342476,265.853898393647,328.812781137694,289.182049252192,306.182649610475,360.197968472118,399.751230968191
BB_0348,8946.29738814127,7540.55382724278,7825.79754419549,7328.90434574369,9202.62593117363,10410.3003716105,8236.04619635985,8241.82738057767,6798.44604022472,8245.32433670442,7567.34132213346,8244.89272560924,9375.28203675606,8940.17526026376,9196.21712529395,9495.26747440915
BB_0349,271.418888740146,245.807719813239,161.523169126842,150.999510490006,264.195377681924,327.620242908743,266.308156282256,325.540348949213,150.128057177511,328.115262656422,259.15169927448,259.773798621239,183.630601275142,230.979893565797,286.203812158078,266.892733616998
BB_0350,662.38238498634,609.235582191319,528.988378890407,538.860998219237,788.272739124435,622.924203353699,450.349143267128,561.037622657154,528.391887516925,630.111897439696,488.143502512705,509.016227028104,513.29813742264,537.162543176272,494.22511953151,490.28312739334
BB_0351,4631.4137247626,4885.3709995779,4284.40206108948,4371.09040496887,4675.71901072989,4789.49593204686,4473.80740251243,4184.11700271781,3906.27317401092,4340.58946966879,3806.84909968718,3955.11459162067,3760.81255052475,4435.17206482542,4068.28248111531,3799.98817202704
BB_0352,390.963496246194,334.941734100657,351.312892850881,330.619843229752,254.490241358915,381.10926215915,432.538725171818,383.837468175933,351.770643778677,380.352518402718,303.833026735597,456.359375956231,426.543522646983,478.074663426882,449.549402511713,489.107388478728
BB_0353,790.197374143749,816.44919272547,695.89565365481,908.957837655526,780.724299762094,739.374255680106,915.116244039983,875.61118680134,956.698403582176,888.033347687033,909.823530426998,968.886059722459,887.788891204229,902.433072536137,833.481345650598,858.289407666998
BB_0354,1235.29427756249,1172.06634251135,1057.97675778081,1232.66920654913,1079.42682881472,1270.92138448103,1465.54297469981,1266.37504538045,1261.37004903065,1250.42930942696,1158.92193102273,1325.78249476515,1119.13453060598,1115.50754799606,1210.43270800514,1086.38275710179
